,rentree_scolaire,region_academique,academie,departement,code_postal,commune,uai,denomination_principale,patronyme,secteur,nombre_d_eleves
1236,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94370,SUCY-EN-BRIE,0941918Z,LYCEE POLYVALENT,CHRISTOPHE COLOMB,PUBLIC,973
1237,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94371,SUCY-EN-BRIE,0942130E,LYCEE POLYVALENT,MONTALEAU,PUBLIC,57
1238,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94400,VITRY-SUR-SEINE,0941719H,LYCEE GENERAL ET TECHNOLOGIQUE,EPIN,PRIVE,292
1239,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94401,VITRY-SUR-SEINE,0941294W,LYCEE POLYVALENT,ADOLPHE CHERIOUX,PUBLIC,738
1240,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94407,VITRY-SUR-SEINE,0940129E,LPO LYCEE DES METIERS,JEAN MACE,PUBLIC,1059
1241,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94430,CHENNEVIERES-SUR-MARNE,0941470M,LYCEE POLYVALENT,SAMUEL DE CHAMPLAIN,PUBLIC,1210
1242,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94456,LIMEIL-BREVANNES,0940742W,LYCEE POLYVALENT,GUILLAUME BUDE,PUBLIC,1353
1243,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94470,BOISSY-SAINT-LEGER,0941909P,LYCEE GENERAL PRIVE,BERNARD PALISSY,PRIVE,77
1244,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94500,CHAMPIGNY-SUR-MARNE,0940132H,LYCEE PROFESSIONNEL,GABRIEL PERI,PUBLIC,12
1245,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94507,CHAMPIGNY-SUR-MARNE,0940112L,LPO LYCEE DES METIERS,LOUISE MICHEL,PUBLIC,687
1246,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94507,CHAMPIGNY-SUR-MARNE,0940113M,LYCEE POLYVALENT,LANGEVIN-WALLON,PUBLIC,528
1247,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94507,CHAMPIGNY-SUR-MARNE,0941951K,LYCEE POLYVALENT,MARX DORMOY,PUBLIC,687
1248,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94550,CHEVILLY-LARUE,0942269F,LYCEE POLYVALENT,PAULINE ROLAND,PUBLIC,355
1249,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94600,CHOISY-LE-ROI,0940141T,LYCEE POLYVALENT,JACQUES BREL,PUBLIC,19
1250,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94600,CHOISY-LE-ROI,0940885B,LYCEE GENERAL PRIVE,SAINT ANDRE,PRIVE,371
1251,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94704,MAISONS-ALFORT,0940116R,LYCEE GENERAL ET TECHNOLOGIQUE,EUGENE DELACROIX,PUBLIC,1161
1252,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94736,NOGENT-SUR-MARNE,0940880W,LYCEE GENERAL PRIVE,ALBERT DE MUN,PRIVE,598
1253,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94736,NOGENT-SUR-MARNE,0940881X,LYCEE GENERAL PRIVE,MONTALEMBERT,PRIVE,375
1254,2020,ILE-DE-FRANCE,CRETEIL,VAL-DE-MARNE,94800,VILLEJUIF,0942443V,LYCEE GEN.ET TECHNOL.PRIVE,SAINT-JOSEPH,PRIVE,129
1255,2020,ILE-DE-FRANCE,PARIS,PARIS,75003,PARIS,0750647W,LYCEE GENERAL ET TECHNOLOGIQUE,TURGOT,PUBLIC,694
1256,2020,ILE-DE-FRANCE,PARIS,PARIS,75003,PARIS,0750648X,LYCEE GENERAL ET TECHNOLOGIQUE,VICTOR HUGO,PUBLIC,460
1257,2020,ILE-DE-FRANCE,PARIS,PARIS,75003,PARIS,0750651A,LYCEE POLYVALENT,SIMONE WEIL,PUBLIC,330
1258,2020,ILE-DE-FRANCE,PARIS,PARIS,75004,PARIS,0750652B,LYCEE GENERAL,CHARLEMAGNE,PUBLIC,752
1259,2020,ILE-DE-FRANCE,PARIS,PARIS,75004,PARIS,0750653C,LYCEE GENERAL ET TECHNOLOGIQUE,SOPHIE GERMAIN,PUBLIC,826
1260,2020,ILE-DE-FRANCE,PARIS,PARIS,75004,PARIS,0753820V,LYCEE GEN.ET TECHNOL.PRIVE,LES FRANCS BOURGEOIS,PRIVE,810
1261,2020,ILE-DE-FRANCE,PARIS,PARIS,75004,PARIS,0753824Z,LYCEE GENERAL PRIVE,MASSILLON,PRIVE,461
1262,2020,ILE-DE-FRANCE,PARIS,PARIS,75005,PARIS,0750428H,LYCEE POLYVALENT,JACQUES MONOD,PUBLIC,123
1263,2020,ILE-DE-FRANCE,PARIS,PARIS,75005,PARIS,0750654D,LYCEE GENERAL ET TECHNOLOGIQUE,HENRI IV,PUBLIC,860
1264,2020,ILE-DE-FRANCE,PARIS,PARIS,75005,PARIS,0750655E,LYCEE GENERAL ET TECHNOLOGIQUE,LOUIS LE GRAND,PUBLIC,900
1265,2020,ILE-DE-FRANCE,PARIS,PARIS,75005,PARIS,0750656F,LYCEE GENERAL,LAVOISIER,PUBLIC,566
1266,2020,ILE-DE-FRANCE,PARIS,PARIS,75005,PARIS,0753598D,LYCEE GENERAL PRIVE,SEVIGNE,PRIVE,335
1267,2020,ILE-DE-FRANCE,PARIS,PARIS,75005,PARIS,0753827C,LYCEE GENERAL PRIVE,LOUISE DE MARILLAC,PRIVE,345
1268,2020,ILE-DE-FRANCE,PARIS,PARIS,75006,PARIS,0750502N,LYCEE POLYVALENT,MAXIMILIEN VOX-ART-DESSIN,PUBLIC,217
1269,2020,ILE-DE-FRANCE,PARIS,PARIS,75006,PARIS,0750657G,LYCEE GENERAL,MONTAIGNE,PUBLIC,1006
1270,2020,ILE-DE-FRANCE,PARIS,PARIS,75006,PARIS,0750660K,LYCEE GENERAL,FENELON,PUBLIC,524
1271,2020,ILE-DE-FRANCE,PARIS,PARIS,75006,PARIS,0753647G,LYCEE GENERAL PRIVE,ECOLE ALSACIENNE,PRIVE,570
1272,2020,ILE-DE-FRANCE,PARIS,PARIS,75006,PARIS,0753838P,LYCEE GEN.ET TECHNOL.PRIVE,SAINT-SULPICE,PRIVE,550
1273,2020,ILE-DE-FRANCE,PARIS,PARIS,75006,PARIS,0753840S,LYCEE GENERAL PRIVE,STANISLAS,PRIVE,906
1274,2020,ILE-DE-FRANCE,PARIS,PARIS,75006,PARIS,0753842U,LYCEE GEN.ET TECHNOL.PRIVE,NOTRE-DAME DE SION,PRIVE,487
1275,2020,ILE-DE-FRANCE,PARIS,PARIS,75006,PARIS,0753844W,LYCEE GEN.ET TECHNOL.PRIVE,SAINTE-GENEVIEVE,PRIVE,455
1276,2020,ILE-DE-FRANCE,PARIS,PARIS,75006,PARIS,0754025T,LYCEE POLYVALENT PRIVE,SAINT-NICOLAS,PRIVE,531
1277,2020,ILE-DE-FRANCE,PARIS,PARIS,75006,PARIS,0754029X,LYC POLYVAL PRIVE DES METIERS,CARCADO SAISSEVAL,PRIVE,334
1278,2020,ILE-DE-FRANCE,PARIS,PARIS,75007,PARIS,0750662M,LYCEE GENERAL,VICTOR DURUY,PUBLIC,1036
1279,2020,ILE-DE-FRANCE,PARIS,PARIS,75007,PARIS,0753809H,LYCEE GENERAL PRIVE,PAUL CLAUDEL D'HULST,PRIVE,566
1280,2020,ILE-DE-FRANCE,PARIS,PARIS,75007,PARIS,0753849B,LYCEE GENERAL PRIVE,L'ALMA,PRIVE,283
1281,2020,ILE-DE-FRANCE,PARIS,PARIS,75007,PARIS,0753850C,LYCEE GENERAL PRIVE,SAINT-THOMAS D'AQUIN,PRIVE,373
1282,2020,ILE-DE-FRANCE,PARIS,PARIS,75007,PARIS,0753851D,LYCEE GENERAL PRIVE,LA ROCHEFOUCAULD,PRIVE,410
1283,2020,ILE-DE-FRANCE,PARIS,PARIS,75007,PARIS,0753852E,LYCEE GEN.ET TECHNOL.PRIVE,SAINTE-JEANNE ELISABETH,PRIVE,284
1284,2020,ILE-DE-FRANCE,PARIS,PARIS,75007,PARIS,0754030Y,LYCEE POLYVALENT PRIVE,ALBERT DE MUN,PRIVE,455
1285,2020,ILE-DE-FRANCE,PARIS,PARIS,75007,PARIS,0754860A,LYCEE GENERAL PRIVE,SAINT FRANCOIS DE SALES - THER,PRIVE,53
1286,2020,ILE-DE-FRANCE,PARIS,PARIS,75008,PARIS,0750663N,LYCEE GENERAL ET TECHNOLOGIQUE,CHAPTAL,PUBLIC,570
1287,2020,ILE-DE-FRANCE,PARIS,PARIS,75008,PARIS,0750664P,LYCEE GENERAL ET TECHNOLOGIQUE,RACINE,PUBLIC,1076
1288,2020,ILE-DE-FRANCE,PARIS,PARIS,75008,PARIS,0753873C,LYCEE GENERAL PRIVE,FENELON SAINTE-MARIE,PRIVE,814
1289,2020,ILE-DE-FRANCE,PARIS,PARIS,75009,PARIS,0750667T,LYCEE GENERAL,CONDORCET,PUBLIC,531
1290,2020,ILE-DE-FRANCE,PARIS,PARIS,75009,PARIS,0750668U,LYCEE GENERAL ET TECHNOLOGIQUE,JACQUES DECOUR,PUBLIC,993
1291,2020,ILE-DE-FRANCE,PARIS,PARIS,75009,PARIS,0750669V,LYCEE GENERAL,JULES FERRY,PUBLIC,714
1292,2020,ILE-DE-FRANCE,PARIS,PARIS,75009,PARIS,0750670W,LYCEE GENERAL ET TECHNOLOGIQUE,LAMARTINE,PUBLIC,534
1293,2020,ILE-DE-FRANCE,PARIS,PARIS,75009,PARIS,0750671X,LYCEE POLYVALENT,EDGAR QUINET,PUBLIC,427
1294,2020,ILE-DE-FRANCE,PARIS,PARIS,75009,PARIS,0753825A,LYCEE PRIVE POUR HANDICAPES,MORVAN,PRIVE,50
1295,2020,ILE-DE-FRANCE,PARIS,PARIS,75010,PARIS,0750673Z,LYCEE GENERAL,COLBERT,PUBLIC,694
1296,2020,ILE-DE-FRANCE,PARIS,PARIS,75010,PARIS,0750674A,LYCEE TECHNOLOGIQUE,JULES SIEGFRIED,PUBLIC,179
1297,2020,ILE-DE-FRANCE,PARIS,PARIS,75010,PARIS,0753883N,LYCEE GENERAL PRIVE,EDGAR POE,PRIVE,312
1298,2020,ILE-DE-FRANCE,PARIS,PARIS,75010,PARIS,0753885R,LYCEE GENERAL PRIVE,ROCROY SAINT-VINCENT DE PAUL,PRIVE,671
1299,2020,ILE-DE-FRANCE,PARIS,PARIS,75010,PARIS,0753887T,LYCEE GENERAL PRIVE,BOSSUET-NOTRE-DAME,PRIVE,517
1300,2020,ILE-DE-FRANCE,PARIS,PARIS,75011,PARIS,0750558Z,LPO LYCEE DES METIERS,PAUL POIRET,PUBLIC,18
1301,2020,ILE-DE-FRANCE,PARIS,PARIS,75011,PARIS,0750675B,LYCEE GENERAL ET TECHNOLOGIQUE,VOLTAIRE,PUBLIC,904
1302,2020,ILE-DE-FRANCE,PARIS,PARIS,75011,PARIS,0750676C,LYCEE POLYVALENT,CAROLINE DORIAN,PUBLIC,484
1303,2020,ILE-DE-FRANCE,PARIS,PARIS,75011,PARIS,0753890W,LYCEE GEN.ET TECHNOL. PRIVE,CHARLES PEGUY,PRIVE,557
1304,2020,ILE-DE-FRANCE,PARIS,PARIS,75011,PARIS,0754089M,LYCEE POUR HANDICAPES PRIVE,VOTRE ECOLE CHEZ VOUS FRANCE Q,PRIVE,11
1305,2020,ILE-DE-FRANCE,PARIS,PARIS,75011,PARIS,0754479L,LYCEE GENERAL PRIVE,OZAR HATORAH,PRIVE,178
1306,2020,ILE-DE-FRANCE,PARIS,PARIS,75012,PARIS,0750677D,LYCEE POLYVALENT,ELISA LEMONNIER,PUBLIC,430
1307,2020,ILE-DE-FRANCE,PARIS,PARIS,75012,PARIS,0750679F,LYCEE GENERAL ET TECHNOLOGIQUE,PAUL VALERY,PUBLIC,701
1308,2020,ILE-DE-FRANCE,PARIS,PARIS,75012,PARIS,0750680G,LYCEE GENERAL ET TECHNOLOGIQUE,ARAGO,PUBLIC,739
1309,2020,ILE-DE-FRANCE,PARIS,PARIS,75012,PARIS,0750681H,LYCEE POLYVALENT,BOULLE ESAA,PUBLIC,192
1310,2020,ILE-DE-FRANCE,PARIS,PARIS,75012,PARIS,0753897D,LYCEE GENERAL PRIVE,SAINT-MICHEL DE PICPUS,PRIVE,996
1311,2020,ILE-DE-FRANCE,PARIS,PARIS,75012,PARIS,0753898E,LYCEE GENERAL PRIVE,E. NAPOLEON ST PIERRE FOURIER,PRIVE,510
1312,2020,ILE-DE-FRANCE,PARIS,PARIS,75012,PARIS,0753935V,LYCEE GENERAL PRIVE,GEORGES LEVEN,PRIVE,256
1313,2020,ILE-DE-FRANCE,PARIS,PARIS,75013,PARIS,0750330B,LYCEE TECHNOLOGIQUE PRIVE,EC TECHNIQUE SUP LABORATOIRE,PRIVE,107
1314,2020,ILE-DE-FRANCE,PARIS,PARIS,75013,PARIS,0750682J,LYCEE GENERAL ET TECHNOLOGIQUE,RODIN,PUBLIC,694
1315,2020,ILE-DE-FRANCE,PARIS,PARIS,75013,PARIS,0750683K,LYCEE GENERAL,CLAUDE MONET,PUBLIC,1052
1316,2020,ILE-DE-FRANCE,PARIS,PARIS,75013,PARIS,0750684L,LYCEE GENERAL,GABRIEL FAURE,PUBLIC,585
1317,2020,ILE-DE-FRANCE,PARIS,PARIS,75013,PARIS,0750685M,LYCEE GENERAL ET TECHNOLOGIQUE,PIERRE-GILLES DE GENNES-ENCPB,PUBLIC,666
1318,2020,ILE-DE-FRANCE,PARIS,PARIS,75013,PARIS,0753268V,LYCEE POLYVALENT,JEAN LURCAT,PUBLIC,278
1319,2020,ILE-DE-FRANCE,PARIS,PARIS,75013,PARIS,0753834K,LYCEE GENERAL PRIVE,YABNE,PRIVE,443
1320,2020,ILE-DE-FRANCE,PARIS,PARIS,75013,PARIS,0753902J,LYCEE GENERAL PRIVE,NOTRE-DAME DE FRANCE,PRIVE,243
1321,2020,ILE-DE-FRANCE,PARIS,PARIS,75013,PARIS,0754042L,LYC POLYVAL PRIVE DES METIERS,LE REBOURS,PRIVE,422
1322,2020,ILE-DE-FRANCE,PARIS,PARIS,75013,PARIS,0754924V,LYCEE POLYVALENT PRIVE,NOTRE-DAME -ST VINCENT DE PAUL,PRIVE,415
1323,2020,ILE-DE-FRANCE,PARIS,PARIS,75013,PARIS,0755182A,LYCÉE EXPERIMENTAL,LA VILLE POUR ECOLE,PUBLIC,11
1324,2020,ILE-DE-FRANCE,PARIS,PARIS,75014,PARIS,0750689S,LYCEE GENERAL ET TECHNOLOGIQUE,PAUL BERT,PUBLIC,487
1325,2020,ILE-DE-FRANCE,PARIS,PARIS,75014,PARIS,0750690T,LYCEE GENERAL ET TECHNOLOGIQUE,FRANCOIS VILLON,PUBLIC,365
1326,2020,ILE-DE-FRANCE,PARIS,PARIS,75014,PARIS,0750691U,LPO LYCEE DES METIERS,RASPAIL,PUBLIC,81
1327,2020,ILE-DE-FRANCE,PARIS,PARIS,75014,PARIS,0750692V,LYCEE GENERAL ET TECHNOLOGIQUE,EMILE DUBOIS,PUBLIC,423
1328,2020,ILE-DE-FRANCE,PARIS,PARIS,75014,PARIS,0754045P,LYCEE POLYVALENT PRIVE,CATHERINE LABOURE,PRIVE,194
1329,2020,ILE-DE-FRANCE,PARIS,PARIS,75014,PARIS,0754476H,LPO LYCEE DES METIERS,GUILLAUME TIREL,PUBLIC,67
1330,2020,ILE-DE-FRANCE,PARIS,PARIS,75015,PARIS,0750693W,LYCEE GENERAL ET TECHNOLOGIQUE,BUFFON,PUBLIC,988
1331,2020,ILE-DE-FRANCE,PARIS,PARIS,75015,PARIS,0750694X,LYCEE GENERAL,CAMILLE SEE,PUBLIC,460
1332,2020,ILE-DE-FRANCE,PARIS,PARIS,75015,PARIS,0750695Y,LPO LYCEE DES METIERS,FRESNEL,PUBLIC,100
1333,2020,ILE-DE-FRANCE,PARIS,PARIS,75015,PARIS,0750696Z,LGT LYCEE DES METIERS,ROGER VERLOMME,PUBLIC,176
1334,2020,ILE-DE-FRANCE,PARIS,PARIS,75015,PARIS,0751708Z,LYCEE POLYVALENT,LOUIS ARMAND,PUBLIC,352
1335,2020,ILE-DE-FRANCE,PARIS,PARIS,75015,PARIS,0753874D,LYCEE GENERAL PRIVE,ECOLE ACTIVE JEANNINE MANUEL,PRIVE,517
1336,2020,ILE-DE-FRANCE,PARIS,PARIS,75015,PARIS,0753915Y,LYCEE GENERAL PRIVE,BLOMET,PRIVE,479
1337,2020,ILE-DE-FRANCE,PARIS,PARIS,75015,PARIS,0753916Z,LYCEE GENERAL PRIVE,SAINTE-ELISABETH,PRIVE,263
1338,2020,ILE-DE-FRANCE,PARIS,PARIS,75015,PARIS,0754401B,ETABLISSEMENT EXPERIMENTAL,LYCEE AUTOGERE,PUBLIC,237
1339,2020,ILE-DE-FRANCE,PARIS,PARIS,75015,PARIS,0754475G,LPO LYCEE DES METIERS,LEONARD DE VINCI,PUBLIC,55
1340,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0750698B,LYCEE GENERAL ET TECHNOLOGIQUE,CLAUDE BERNARD,PUBLIC,639
1341,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0750699C,LYCEE GENERAL ET TECHNOLOGIQUE,JANSON DE SAILLY,PUBLIC,1123
1342,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0750700D,LYCEE GENERAL ET TECHNOLOGIQUE,JEAN-BAPTISTE SAY,PUBLIC,830
1343,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0750702F,LYCEE GENERAL ET TECHNOLOGIQUE,JEAN DE LA FONTAINE,PUBLIC,743
1344,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0750703G,LYCEE GENERAL,MOLIERE,PUBLIC,663
1345,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0753217P,LYCEE POLYVALENT PRIVE,SAINTE-THERESE,PRIVE,31
1346,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0753919C,LYCEE GENERAL PRIVE,PASCAL,PRIVE,245
1347,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0753933T,LYCEE GENERAL PRIVE,SAINT-LOUIS DE GONZAGUE,PRIVE,485
1348,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0753941B,LYCEE GENERAL PRIVE,GERSON,PRIVE,403
1349,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0753943D,LYCEE GENERAL PRIVE,LA TOUR,PRIVE,455
1350,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0753946G,LYCEE GENERAL PRIVE,NOTRE-DAME DES OISEAUX,PRIVE,459
1351,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0753947H,LYCEE GENERAL PRIVE,SAINT-JEAN DE PASSY,PRIVE,532
1352,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0753948J,LYCEE GENERAL PRIVE,L'ASSOMPTION,PRIVE,334
1353,2020,ILE-DE-FRANCE,PARIS,PARIS,75016,PARIS,0754666P,LYCEE GEN.ET TECHNOL.PRIVE,PASSY-SAINT-HONORE,PRIVE,567
1354,2020,ILE-DE-FRANCE,PARIS,PARIS,75017,PARIS,0750704H,LYCEE GENERAL,CARNOT,PUBLIC,878
1355,2020,ILE-DE-FRANCE,PARIS,PARIS,75017,PARIS,0750708M,LPO LYCEE DES METIERS,JEAN DROUANT,PUBLIC,129
1356,2020,ILE-DE-FRANCE,PARIS,PARIS,75017,PARIS,0752937K,LYCEE GENERAL PRIVE,ECOLE  INTERNATIONAL BILINGUE,PRIVE,407
1357,2020,ILE-DE-FRANCE,PARIS,PARIS,75017,PARIS,0753959W,LYCEE GENERAL PRIVE,SAINT-MICHEL DES BATIGNOLLES,PRIVE,490
1358,2020,ILE-DE-FRANCE,PARIS,PARIS,75017,PARIS,0754081D,LYCEE GENERAL PRIVE,STE URSULE-LOUISE BETTIGNIES,PRIVE,409
1359,2020,ILE-DE-FRANCE,PARIS,PARIS,75017,PARIS,0755537L,LYCEE GEN. ET TECHNOL.PRIVE,RACHI,PRIVE,64
1360,2020,ILE-DE-FRANCE,PARIS,PARIS,75018,PARIS,0750688R,LYCEE GENERAL ET TECHNOLOGIQUE,RABELAIS,PUBLIC,400
1361,2020,ILE-DE-FRANCE,PARIS,PARIS,75018,PARIS,0750710P,LYCEE TECHNOLOGIQUE,AUGUSTE RENOIR,PUBLIC,178
1362,2020,ILE-DE-FRANCE,PARIS,PARIS,75018,PARIS,0753231E,LYCEE GEN.ET TECHNOL.PRIVE,SINAI,PRIVE,98
1363,2020,ILE-DE-FRANCE,PARIS,PARIS,75018,PARIS,0754086J,LYC GEN TECH PRIVE,CHARLES DE FOUCAULD,PRIVE,618
1364,2020,ILE-DE-FRANCE,PARIS,PARIS,75018,PARIS,0754239A,LYCEE POLYVALENT PRIVE,SAINT-JEAN DE MONTMARTRE,PRIVE,84
1365,2020,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0750650Z,LPO LYCEE DES METIERS,D'ALEMBERT,PUBLIC,96
1366,2020,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0750697A,LYCEE POLYVALENT,BATIMENT-SAINT-LAMBERT,PUBLIC,106
1367,2020,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0750711R,LYCEE GENERAL ET TECHNOLOGIQUE,HENRI BERGSON,PUBLIC,782
1368,2020,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0750712S,LYCEE POLYVALENT,DIDEROT,PUBLIC,582
1369,2020,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0753815P,LYCEE GEN.ET TECHNOL.PRIVE,LES PETITS CHAMPS,PRIVE,309
1370,2020,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0754015G,LYCEE POLYVALENT PRIVE,JULES RICHARD MICROTECHNIQUES,PRIVE,126
1371,2020,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0754016H,LYCEE POLYVALENT PRIVE,L'INITIATIVE,PRIVE,44
1372,2020,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0754325U,LYCEE GENERAL PRIVE,BETH HANNA,PRIVE,254
1373,2020,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0754684J,LYCEE GENERAL,GEORGES BRASSENS,PUBLIC,311
1374,2020,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0754965P,LYCEE GEN.ET TECHNOL.PRIVE,LUCIEN DE HIRSCH,PRIVE,226
1375,2020,ILE-DE-FRANCE,PARIS,PARIS,75019,PARIS,0755352K,LYCEE GENERAL PRIVE,N'R HATORAH,PRIVE,110
1376,2020,ILE-DE-FRANCE,PARIS,PARIS,75020,PARIS,0750714U,LYCEE GENERAL ET TECHNOLOGIQUE,HELENE BOUCHER,PUBLIC,1225
1377,2020,ILE-DE-FRANCE,PARIS,PARIS,75020,PARIS,0750715V,LYCEE GENERAL ET TECHNOLOGIQUE,MAURICE RAVEL,PUBLIC,1224
1378,2020,ILE-DE-FRANCE,PARIS,PARIS,75020,PARIS,0753384W,ECOLE 2D DEGRE GENERAL PRIVEE,BETH YACOV,PRIVE,9
1379,2020,ILE-DE-FRANCE,PARIS,PARIS,75020,PARIS,0754530S,LYCEE POLYVALENT,MARTIN NADAUD,PUBLIC,106
1380,2020,ILE-DE-FRANCE,PARIS,PARIS,75020,PARIS,0755025E,LYCEE GENERAL PRIVE,HEIKHAL MENAHEM SINAI,PRIVE,72
1381,2020,ILE-DE-FRANCE,PARIS,PARIS,75020,PARIS,0755709Y,LYCEE GENERAL PRIVE,SAINTE-LOUISE,PRIVE,396
1382,2020,ILE-DE-FRANCE,PARIS,PARIS,75849,PARIS,0750705J,LYCEE GENERAL ET TECHNOLOGIQUE,HONORE DE BALZAC,PUBLIC,952
1383,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91000,EVRY-COURCOURONNES,0911251R,LYCEE GENERAL ET TECHNOLOGIQUE,PARC DES LOGES,PUBLIC,1462
1384,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91000,EVRY-COURCOURONNES,0912117G,LYCEE GEN.ET TECHNOL.PRIVE,NOTRE DAME DE SION,PRIVE,684
1385,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91072,BONDOUFLE,0911937L,LYCEE POLYVALENT,FRANCOIS TRUFFAUT,PUBLIC,1178
1386,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91080,EVRY-COURCOURONNES,0911828T,LPO LYCEE DES METIERS,GEORGES BRASSENS,PUBLIC,856
1387,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91100,CORBEIL-ESSONNES,0912161E,LYCEE POLYVALENT PRIVE,SAINT LEON,PRIVE,662
1388,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91107,CORBEIL-ESSONNES,0910620E,LPO LYCEE DES METIERS,ROBERT DOISNEAU,PUBLIC,1601
1389,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91120,PALAISEAU,0911938M,LYCEE GENERAL ET TECHNOLOGIQUE,CAMILLE CLAUDEL,PUBLIC,640
1390,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91120,PALAISEAU,0912321D,LYCEE POLYVALENT PRIVE,SAINT MARTIN,PRIVE,201
1391,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91122,PALAISEAU,0912251C,LPO LYCEE DES METIERS,HENRI POINCARE,PUBLIC,411
1392,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91140,VILLEBON-SUR-YVETTE,0910823A,LYCEE GEN.ET TECHNOL.PRIVE,ILE DE FRANCE,PRIVE,260
1393,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91150,ETAMPES,0910622G,LYCEE POLYVALENT,GEOFFROY-SAINT-HILAIRE,PUBLIC,1628
1394,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91150,ETAMPES,0910815S,LYCEE GEN.ET TECHNOL.PRIVE,JEANNE D'ARC,PRIVE,317
1395,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91162,LONGJUMEAU,0911577V,LYCEE GENERAL ET TECHNOLOGIQUE,JACQUES PREVERT,PUBLIC,974
1396,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91170,VIRY-CHATILLON,0910826D,LYCEE GEN.ET TECHNOL.PRIVE,SAINT- LOUIS SAINT-CLEMENT,PRIVE,663
1397,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91192,GIF-SUR-YVETTE,0911913K,LYCEE GENERAL ET TECHNOLOGIQUE,VALLEE DE CHEVREUSE,PUBLIC,1138
1398,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91200,ATHIS-MONS,0910676R,LYCEE POLYVALENT,CLEMENT ADER,PUBLIC,423
1399,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91200,ATHIS-MONS,0910808J,LYCEE GEN. ET TECHNOL. PRIVE,SAINT CHARLES,PRIVE,822
1400,2020,ILE-DE-FRANCE,VERSAILLES,ESSONNE,91201,ATHIS-MONS,0910623H,LYCEE GENERAL ET TECHNOLOGIQUE,MARCEL PAGNOL,PUBLIC,1050
