uai,rentree_scolaire,region_academique,academie,departement,commune,denomination_principale,secteur,nb_eleves,rep,ips
0753915Y,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE GENERAL PRIVE,PRIVE,492,,146.1
0753916Z,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE GENERAL PRIVE,PRIVE,266,,138.4
0754401B,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,ETABLISSEMENT EXPERIMENTAL,PUBLIC,228,,
0754475G,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LPO LYCEE DES METIERS,PUBLIC,55,,96.4
0750698B,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,652,,121.0
0750699C,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1126,,129.8
0750700D,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,836,,139.4
0750702F,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,723,,141.1
0750703G,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE GENERAL,PUBLIC,639,,124.8
0753217P,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE POLYVALENT PRIVE,PRIVE,37,,95.2
0753919C,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE GENERAL PRIVE,PRIVE,252,,123.2
0753933T,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE GENERAL PRIVE,PRIVE,492,,153.0
0753941B,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE GENERAL PRIVE,PRIVE,408,,145.2
0753943D,2021-01-01,ILE-DE-FRANCE,PARIS,PARIS,PARIS,LYCEE GENERAL PRIVE,PRIVE,442,,149.5
